asin,title,categoryName,price,boughtInLastMonth,stars,isBestSeller
30923,Fabindia Women Printed Mustard Skirt,Skirts,3077.48,80,3.8,FALSE
4760,ADIDAS Men's Stripe Polo Green Spirit White T-shirt,Tshirts,1572.52,663,4.1,FALSE
11938,Ganuchi Men Casual Black Sandals,Sandals,4072.8,820,4.3,FALSE
14410,Enroute Women Casual Blue Flats,Heels,2689.17,148,3.8,FALSE
33116,Catwalk Women Black Stilettos,Heels,2003.2,388,4.1,FALSE
40985,Gini and Jony Boys United White T-shirt,Tshirts,980.69,860,4.3,FALSE
56720,Converse Men Grey Shoes,Casual Shoes,1574.8,846,3.8,FALSE
16945,Image Women Classic Eyewear Pink Sunglasses,Sunglasses,4771.77,315,3.9,FALSE
12989,ADIDAS Kids Duramo Synthetic White Sports Shoes,Sports Shoes,1872.95,701,3.7,FALSE
37934,Mineral Women Purple Top,Tops,1259.87,863,4.6,TRUE
11267,Indigo Nation Men Black self structure Black Trousers,Trousers,2573.03,847,4,FALSE
22538,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,Briefs,1881.89,399,3.8,FALSE
31888,Fabindia Women Chanderi Blue Stole,Stoles,658.22,777,4.3,FALSE
10447,Flying Machine Men Yellow Polo Tshirts,Tshirts,1954.15,593,3.6,FALSE
13236,Palm Tree Kids Boys Washed Blue Shorts,Shorts,2948.49,506,4.9,TRUE
8855,Mark Taylor Men Orange Striped Shirt,Shirts,2982.71,864,3.9,FALSE
53116,Myntra Men Purple T-shirt,Tshirts,2104.52,137,4.8,TRUE
53905,Kiara Women Beige Handbag,Handbags,2512.86,112,4.2,FALSE
6446,Lotto Men's Calcetto Grey Shoe,Casual Shoes,4844.83,971,4.8,TRUE
13932,United Colors of Benetton Men Check Red Shirts,Shirts,2198.07,436,3.9,FALSE
5022,Levis Kids Boy's Calcio Grey Blue Kidswear,Shirts,1662.02,840,3.8,FALSE
59599,FNF Red & Blue Wedding Collection Sari,Sarees,1595.6,508,4.8,TRUE
42626,Estelle Women Earrings,Earrings,2559.94,635,3.8,FALSE
2980,Puma Men's Tee2 White T-shirt,Tshirts,3917.84,867,4.6,TRUE
32644,Nike Men Knit Black Track Pants,Track Pants,1426.95,981,4,FALSE
39043,Belmonte Men Steel Bright Assorted Cufflinks,Cufflinks,3691.83,685,4.6,TRUE
33633,Lino Perros Women Brown Handbag,Handbags,595.17,318,4.9,TRUE
55132,Lakme Truewear Color Crush 08 Nail Polish,Nail Polish,2385.2,943,5,TRUE
59778,Estelle Women Gold Bracelet,Bracelet,3991.39,846,4,FALSE
27195,Doodle Kids Girl Printed Off White Dress,Dresses,2024.3,983,4.1,FALSE
40786,Quiksilver Men Blue Flip Flops,Flip Flops,3036.82,682,5,TRUE
7179,Jealous 21 Women Blue Jegging,Jeans,1422.41,395,4.8,TRUE
17848,Flying Machine Women Mind Your White Tshirt,Tshirts,3838.98,773,3.6,FALSE
29551,Classic Polo Men Printed Black T-shirt,Tshirts,735.26,950,4.4,FALSE
14534,Mark Taylor Men Printed Black Tshirts,Tshirts,4336.44,709,3.8,FALSE
10442,Flying Machine Men HS True Blue Tshirts,Tshirts,1391.88,127,5,TRUE
4796,ADIDAS Men's Ess Steel Short,Shorts,4434.79,414,3.7,FALSE
28471,Urban Yoga Women Printed Black Top,Tops,2086.38,63,4.3,FALSE
36251,SDL by Sweet Dreams Men Grey & Navy Blue Pyjama Set,Night suits,3752.08,185,4.5,FALSE
28278,Fastrack Unisex Black Sunglasses,Sunglasses,1936.51,353,4.9,TRUE
12111,W Women Printed Cream Kurtis,Kurtis,4576.6,446,4.8,TRUE
7369,Red Tape Men's Brown Casual Shoe,Casual Shoes,1069.87,841,3.9,FALSE
56540,Streetwear Satin Smooth Candy Treat Lipcolor 17,Lipstick,1303.34,128,4.4,FALSE
17606,Cat Unisex Classic Black Sunglasses,Sunglasses,2718.64,804,4.9,TRUE
34363,Myntra Men Blue Extreme-XXX-Diet T-shirt,Tshirts,868.72,754,4.6,TRUE
24691,Lee Cooper Men Casual Brown Shoes,Casual Shoes,1381.91,467,4.5,FALSE
4263,Jealous 21 Women's I am Cute When I am Angry Red T-shirt,Tshirts,4746.95,291,4.6,TRUE
48065,French Connection Men Blue Shirt,Shirts,4894.2,100,4,FALSE
3776,Status Quo Men's Green Polo T-shirt,Tshirts,2193.17,793,4.6,TRUE
23611,Nike Fragrances Women Paradise Perfume,Perfume and Body Mist,4654.79,820,3.8,FALSE
26516,Arrow Sport Men Navy Blue Check Shirt,Shirts,2951.71,433,4.1,FALSE
29769,Wrangler Men American Flag Red Shirt,Shirts,1713.84,424,4.8,TRUE
12512,Red Tape Men Formal Black Formal Shoes,Formal Shoes,3660.79,779,3.5,FALSE
52138,Femella Women Pale Red Polo T-Shirt,Tshirts,3465.06,255,4.1,FALSE
34113,Doodle Girls Printed Pink Dress,Dresses,4951.06,875,3.9,FALSE
39325,Gini and Jony Girls Printed Yellow Top,Tops,1692.71,538,3.8,FALSE
58560,Puma Women Navy Blue Jeans,Jeans,3524.27,430,4.8,TRUE
25135,Lino Perros Women Grey Clutch,Clutches,734.11,930,4.5,FALSE
47588,Portia Women Silver Flats,Flats,1011.41,360,3.7,FALSE
10158,Puma Men 917 Lo Feuer Black Casual Shoes,Casual Shoes,517.63,424,4.2,FALSE
2042,ADIDAS Mens Graphic White Tee,Tshirts,4997.57,681,4.2,FALSE
31948,Nike Men Air Pegasus Blue Sports Shoes,Sports Shoes,4110.23,641,3.7,FALSE
58606,ToniQ Women Gold Earrings,Earrings,4040.25,91,4.7,TRUE
46100,ADIDAS Unisex  Black Clemente Shoes,Casual Shoes,2793.77,582,4.1,FALSE
15308,ADIDAS Men Galaxy Elite M Black Sports Shoes,Sports Shoes,1850.3,571,4.6,TRUE
49871,Q&Q Women Black Dial Analog Watch,Watches,1180.69,874,3.8,FALSE
5218,Wildcraft Unisex Red Backpack,Backpacks,1781.04,202,4,FALSE
57459,Pitaraa Women Red Clutch,Clutches,2191.87,361,3.6,FALSE
22575,Highlander Men Check Red Shirt,Shirts,3903.4,343,3.7,FALSE
11924,Franco Leone Men Black Formal Shoes,Formal Shoes,2928.48,647,4.8,TRUE
20057,United Colors of Benetton Women Printed Purple Cap,Caps,848.68,162,3.7,FALSE
37514,Madagascar3 Infant Boys Lemon Yellow Leggings,Leggings,581.13,750,3.6,FALSE
46175,Adrika Women Red Necklace,Necklace and Chains,960.49,161,4.9,TRUE
47453,Tiptopp Women Black Sandals,Flats,2347.24,224,4.5,FALSE
42812,Little Miss Intimates Women Grey Brief,Briefs,4699.37,871,3.7,FALSE
18997,ADIDAS Originals Unisex Woolie Stripes Black Cap,Caps,3368.31,351,5,TRUE
21587,Spykar Men Washed Blue Jeans,Jeans,4108.22,565,3.7,FALSE
55939,Colorbar Mulberry Nail Lacquer 21,Nail Polish,2598.69,783,4.6,TRUE
29895,Mayhem Women Sunglasses 1011-163,Sunglasses,2127.5,270,3.6,FALSE
3557,Skechers Men Black Lifestyle Casual Shoes,Casual Shoes,987.8,220,4.4,FALSE
43861,Royal Diadem Maroon Earrings,Earrings,4441.7,367,4.3,FALSE
30145,Flying Machine Women Printed White T-shirt,Tshirts,4024.22,262,3.8,FALSE
20259,Wrangler Men Polo White T-shirt,Tshirts,1256.53,302,4.5,FALSE
45984,Fabindia White Hand Printed Sari,Sarees,2805.17,173,4.4,FALSE
34303,Fabindia Women Mauve Stole,Stoles,2693.19,689,4.7,TRUE
48976,Lucera Women Silver Ring,Ring,3312.91,262,4.8,TRUE
14637,Probase Men Classic Check White Shirts,Shirts,4757.84,673,4.3,FALSE
50330,Aurelia Women Brown Kurta,Kurtas,3108.97,134,4.2,FALSE
46980,Bulchee Women Black Handbag,Handbags,2930.98,565,4.4,FALSE
1551,Puma Power Cat Trainer-OB Football,Footballs,726.45,114,4.6,TRUE
41784,Remanika Women Purple Dress,Dresses,783.08,367,4,FALSE
4854,"Newfeel Unisex White, Blue and Orange Casual Shoes",Casual Shoes,1343.06,395,4.3,FALSE
30983,Ferrari Men Perfume,Perfume and Body Mist,646.12,681,4.4,FALSE
27767,Bulchee Men Ufficio Black Wallet,Wallets,3845.09,292,5,TRUE
35360,Senorita Women Yellow & Purple Flats,Heels,3754.99,947,4.4,FALSE
11597,W Women Printed Cream Kurtas,Kurtas,1112.25,186,3.8,FALSE
10318,Esprit Women Grace Two Tone Steel Watch,Watches,4262.36,296,4.4,FALSE
28657,Nike Men Air Ralston Mid Lite Black Casual Shoes,Casual Shoes,1196.54,490,4.7,TRUE
32315,Q&Q Women Pink Dial Watch,Watches,1855.29,94,4.8,TRUE
19734,United Colors of Benetton Women Solid Black Shirt,Shirts,1620.4,707,4.7,TRUE
31639,Indigo Nation Men Check Maroon Shirt,Shirts,2175.38,929,4.8,TRUE
10317,Esprit Women Purple Silicon Silver Watches,Watches,1645.99,737,4,FALSE
16437,Levi's Men Printed Black Tshirts,Tshirts,2700.28,603,4.3,FALSE
22166,Timberland Men Brown Casual Shoes,Casual Shoes,2333.34,858,4.7,TRUE
33446,Baggit Women Samson Lisa Red Wallet,Wallets,4939.56,138,3.9,FALSE
52305,ToniQ Women Blue Beaded Necklace,Necklace and Chains,751.67,779,4.1,FALSE
32412,ADIDAS Men Black Polo T-shirt,Tshirts,1139.82,277,4.7,TRUE
25034,Nike Men Navy Blue Track Pants,Track Pants,737.72,859,4.7,TRUE
22374,Mark Taylor Men Black Striped White Shirt,Shirts,3316.29,340,5,TRUE
44132,DKNY Women Be Delicious Perfume,Perfume and Body Mist,745.29,471,5,TRUE
18658,Fila Men Craze Brown Casual Shoes,Casual Shoes,4263.98,116,3.9,FALSE
4068,Crocs Men's Tideline Canvas Khaki Shoe,Casual Shoes,2803.72,300,4.9,TRUE
53802,Puma Men Black T-shirt,Tshirts,2871.53,90,3.6,FALSE
55344,Revlon Women Urban Energy Perfume,Perfume and Body Mist,3027.18,148,4.6,TRUE
40611,Span Women Green Kurta,Kurtas,1268.66,355,3.8,FALSE
2399,Red Tape Black Men's Semi Casual Shoe,Casual Shoes,1389.61,921,4,FALSE
43827,Royal Diadem Maroon Earrings,Earrings,1934.68,903,4.9,TRUE
33715,Pieces Women Blue Jeggings,Jeggings,3170.73,505,3.9,FALSE
14419,Enroute Women Casual Gold Flats,Heels,1445.53,640,4.5,FALSE
10024,Nike Women As Make Yours Black T-Shirts,Tshirts,1023.49,350,3.8,FALSE
18209,Manchester United Men Printed Navy Blue Cap,Caps,4865.53,248,3.6,FALSE
54516,F Sports Men White Velocity Sports Shoes,Sports Shoes,598.92,708,4,FALSE
17785,Reid & Taylor Men Solid Brown Socks,Socks,4112.14,537,4.4,FALSE
15886,Warner Bros Kids Unisex TJ Chase Casual White Casual Shoes,Casual Shoes,4046.16,155,3.9,FALSE
7840,Puma Men's Faas 300 JAM Black Green Yellow Shoe,Sports Shoes,1837.46,450,4,FALSE
20281,Catwalk Women Casual Pink Flats,Heels,1110.32,754,4.6,TRUE
23819,Puma Unisex Wave Green Flip Flops,Flip Flops,1155.33,526,3.7,FALSE
26534,ID Men Red & White Shoes,Casual Shoes,3638.44,171,4.2,FALSE
36747,Mr.Men Boys I Am Sleeping White Clothing Set,Clothing Set,3392.63,126,4.9,TRUE
5670,Tantra Men Page Green T-shirt,Tshirts,4022.36,361,4.1,FALSE
5934,ADIDAS Men's Daily Vulc Mid Structure Black Shoe,Casual Shoes,4718.67,161,4.2,FALSE
2987,iD Men's Casual Leather Brown Shoe,Casual Shoes,3613.67,910,4.6,TRUE
6893,Forever New Women Straps Black Dress,Dresses,1201.33,858,4.7,TRUE
28082,Jockey MODERN CLASSIC Men Navy Blue Y Front Briefs 2007,Briefs,1595.49,731,4.7,TRUE
5853,ADIDAS Women Blue Handbag,Handbags,4289.87,567,5,TRUE
35214,Wildcraft Unisex Reflex Grey Backpack,Backpacks,1441.88,246,3.6,FALSE
39964,GAS Men Brown Brixton Casual Shoes,Casual Shoes,826.35,147,5,TRUE
57679,Lotus Herbals Cocoa Caress SPF 20 Hand & Body Lotion 250 ml,Body Lotion,3664.76,508,4.9,TRUE
49461,Vans Men Blue Era Scilla Plaid Shoes,Casual Shoes,2311.37,890,4.8,TRUE
6844,Timberland Unisex Boot Lace Shoe Accessories,Shoe Accessories,4640.18,279,4.2,FALSE
2851,Mr.Men Men's Just Mediating Mr.Lazy Blue T-shirt,Tshirts,3426.15,217,4.8,TRUE
28026,Jockey ELANCE Mens Charcoal melange Briefs 1005,Briefs,906.89,858,3.8,FALSE
38307,Reid & Taylor Men Red & Black Scarf,Scarves,4765.35,826,4.7,TRUE
9500,John Miller Men white grey check Black Shirts,Shirts,1663.51,57,3.8,FALSE
12389,Reid & Taylor Men Stripes Green Ties,Ties,2017.46,221,4.7,TRUE
38205,Polaroid Women Sunglasses,Sunglasses,2310.17,409,4.4,FALSE
15111,Arrow Men Stripes Coffee Brown Trousers,Trousers,730.51,244,3.6,FALSE
18562,Catwalk Women Beige Casual Shoes,Flats,2734.32,318,4.8,TRUE
40596,Aurelia Women Brown Kurtis,Kurtis,1054.93,68,4.4,FALSE
56733,Horsefly Men Red T-shirt,Tshirts,2304.37,403,4.5,FALSE
40535,Titan Women White Dial Watch,Watches,2078.19,913,3.9,FALSE
28000,Jockey ZONE Men Blue Tanga Brief US18,Briefs,3977.78,98,4.8,TRUE
49559,Rocia Women Purple Handbag,Handbags,4114.27,513,4.3,FALSE
24382,Folklore Women Maroon Printed Kurta,Kurtas,1190.36,405,4.1,FALSE
12703,Nike Women Downshifter White Sports Shoes,Sports Shoes,2149.48,899,4.3,FALSE
24273,Quiksilver Men Navy Blue Basic T-shirt,Tshirts,2180.09,207,4.6,TRUE
48073,French Connection Men Grey T-shirt,Tshirts,1181.35,115,4.5,FALSE
48745,Revv Men Steel Bangle,Bangle,4093.04,908,4,FALSE
9090,Buckaroo Men Valle Black Casual Shoes,Casual Shoes,3682.53,620,4.1,FALSE
18015,Lino Perros Women Solid Brown Belt,Belts,1356.72,870,4.3,FALSE
48465,French Connection Women Blue Dress,Dresses,2150.25,357,4.9,TRUE
52982,FNF Green Sari,Sarees,976.12,386,4.6,TRUE
22802,Locomotive Men Purple Check Shirt,Shirts,3326.93,720,4.1,FALSE
57896,Femella Women Off White Shorts,Shorts,1046.17,832,4,FALSE
5560,Reebok Men Sport Revesable Black Green Jacket,Jackets,4936.7,170,4.3,FALSE
42995,Nike Women Black Air Total Sports Shoes,Sports Shoes,4013.07,815,4.8,TRUE
35876,Marvel Boys Comics Orange T-shirt,Tshirts,2256.07,453,3.5,FALSE
53689,Kiara Women Yellow & Black Handbag,Handbags,3103.54,822,4.6,TRUE
41332,Aurelia Women Green Dupatta,Dupatta,4601.04,696,3.9,FALSE
15675,Highlander Men High Original Blue Jeans,Jeans,2993.45,835,3.8,FALSE
25311,CASIO Men White Dial Analogue Watch A556,Watches,1285.24,617,3.5,FALSE
46929,York Men Blue Berry Perfume,Perfume and Body Mist,2204.17,892,4.8,TRUE
54087,Mumbai Slang Women Blue Top,Tops,4294.15,145,4.9,TRUE
39396,Peter England Men Polo Neck Green T-shirt,Tshirts,3398.96,163,3.6,FALSE
42250,Sepia Women Grey Tops,Tops,3428.26,918,4.3,FALSE
12597,Tantra Unisex Printed White Tshirts,Tshirts,4400.7,478,3.7,FALSE
57865,Biotique Women Bio Carrot SPF 40 Sunscreen Lotion,Sunscreen,4522.88,589,4.6,TRUE
43930,Catwalk Women Black Heeled Shoes,Heels,4639.07,867,4.5,FALSE
7968,Fila Unisex Inferno Olive Green Floater,Sandals,926.82,51,3.9,FALSE
55869,Colorbar All Fired Up 2 Nail Lacquer 83V,Nail Polish,2948.57,261,3.7,FALSE
6211,UCB Women's Print Boat Blue Top,Tshirts,3832.29,629,4.7,TRUE
14976,New Hide Men Solid Black Belts,Belts,3906.17,689,4.5,FALSE
30868,Fabindia Women Off White Kurta,Kurtas,3230.22,382,3.5,FALSE
21830,Skybags Unisex Green Duffle Bag,Duffel Bag,1250.54,73,4.4,FALSE
38462,Baggit Women Blue Tinki Tower Sling Bag,Handbags,4088.39,814,4.7,TRUE
29439,Giordano Men Black Dial Watch,Watches,3740.5,417,4.4,FALSE
10751,Nike Men Breakline Grey Track Pants,Track Pants,887.61,791,4.1,FALSE
8446,Jealous 21 Women Jealous Pam Grey Top Grey Tops,Tops,2587.14,555,4.4,FALSE
43352,Reebok Men White Fuel Extreme Sports Shoes,Sports Shoes,1282.9,225,4.4,FALSE
26251,Proline Grey Melange Shorts,Shorts,2018.65,478,4.5,FALSE
50220,Stoln Women Red Belt,Belts,581.36,936,5,TRUE
4174,Reebok Men's Zigsonic Red Shoe,Sports Shoes,2301.48,782,3.8,FALSE
25578,Fila Men Smash Lite Black Sports Shoes,Sports Shoes,2974.45,491,4.4,FALSE
42529,Mother Earth Women Multi Coloured Kurta,Kurtas,3288.12,597,3.8,FALSE
55246,Lakme Pearl Silk Naturelle Daily Foundation,Foundation and Primer,3485.71,563,3.8,FALSE
59970,Avirate Mushroom Brown Dress,Dresses,4263.31,944,4.5,FALSE
20587,Baggit Women Kungfu Hoor Brown Wallet,Wallets,1469.58,410,4.9,TRUE
26726,Puma Men Graphic Black T-shirt,Tshirts,1042.17,323,3.7,FALSE
13759,Belmonte Men Solid Purple Shirts,Shirts,4331.92,226,4.9,TRUE
23278,Maxima Ssteele Men Off White Watch,Watches,1204.76,313,4,FALSE
40092,ADIDAS Men Navy Blue T-shirt,Tshirts,4886.42,235,4.1,FALSE
5726,Reebok Men's Zigfuel Black Yellow Shoe,Sports Shoes,4291.42,576,3.7,FALSE
16216,Puma Men Lifestyle  Grey Track Pant,Track Pants,2753.94,962,4.4,FALSE
11402,United Colors of Benetton Men Winter Black Sweatshirts,Sweatshirts,4916.4,328,4.4,FALSE
49091,Deborah 24 Ore Lip Liner 215,Lip Liner,938.2,755,4.2,FALSE
54864,Ivory Tag Women Dazzling Agates Turquoise Blue and Yellow Necklace,Necklace and Chains,1863.8,247,4.2,FALSE
26551,ID Men Black Shoes,Casual Shoes,3372.01,398,4.4,FALSE
22919,Fastrack Women White Casual Watch,Watches,2075.03,972,4.4,FALSE
33234,Arrow Men Auto Press Grey Shirt,Shirts,4677.68,470,4.1,FALSE
2293,Nike Women Accuracy Pink T-shirt,Tshirts,795.32,354,4.8,TRUE
32269,Vishudh Women Printed Orange Kurta,Kurtas,2972.35,113,4.5,FALSE
54176,Femella Golden Necklace,Necklace and Chains,3158.9,339,3.8,FALSE
43871,Puma Men White Driving Power Lo Shoes,Casual Shoes,3437.28,67,4,FALSE
21685,Fossil Men Black Dial Chronograph Watch CH2754,Watches,1650.5,113,4.7,TRUE
27596,Scullers Men Black T-shirt,Tshirts,2140.55,923,3.7,FALSE
31075,Fabindia Women Check Red Stole,Stoles,4296.56,379,4.6,TRUE
34089,Numero Uno Men Black Casual Shoes,Casual Shoes,1377.24,919,4,FALSE
50605,Chromozome Men White Pack of 2 Innerwear Vests,Innerwear Vests,4220.91,812,4.3,FALSE
6671,Nike Men's Backboard White Black Shoe,Casual Shoes,3031.95,989,3.9,FALSE
59124,Just Natural Men Olive Jacket,Jackets,3929.84,66,5,TRUE
9716,Hush Puppies Men Decent Brown Sandals,Sandals,3711.23,492,4.9,TRUE
36444,Spinn Men Gen X White Shoes,Casual Shoes,1433.8,190,4.9,TRUE
42247,Sepia Women Green Top,Tops,3059.66,357,3.8,FALSE
27630,Scullers Men Khaki Trousers,Trousers,4404.75,493,4.8,TRUE
59987,Avirate Black Dress,Dresses,2444.52,545,4.3,FALSE
48014,Helix Women White Watch,Watches,4849.66,475,4.6,TRUE
28608,Nike Men Dart VII Leather White Sports Shoes,Sports Shoes,2534.97,524,3.8,FALSE
16923,Spykar Men Black Shirt,Shirts,1142.54,881,4.6,TRUE
5925,ADIDAS Men's Terrace Brown Shoe,Casual Shoes,2252.46,294,4.9,TRUE
19465,Quiksilver Men Navy Blue Check Shirt,Shirts,4782.66,499,3.9,FALSE
59654,FNF Purple Evening Wear Sari,Sarees,1938.74,851,3.9,FALSE
49160,Deborah Colour Copy Mat Effect 3 Foundation,Foundation and Primer,4406.44,400,3.7,FALSE
24620,Belmonte Men Leather Dark Brown Wallet,Wallets,4465.63,648,3.9,FALSE
5472,Nike Men's Zoom Vomero White Shoe,Sports Shoes,2075.84,760,4.3,FALSE
57672,Lotus Herbals Colour Dew Pink Barbie Nail Polish 902,Nail Polish,874.66,919,4.7,TRUE
19943,Nike Unisex Casual Black Backpack,Backpacks,3760.51,210,3.9,FALSE
2274,Nike Mens AS White T-shirt,Tshirts,1901.81,189,4.4,FALSE
20532,Baggit Women Lamboo Taj Black Wallet,Wallets,4023.16,542,4.2,FALSE
37780,John Players Men Bright Striped Shirt,Shirts,2491.95,637,3.9,FALSE
15065,Franco Leone Men Brown Formal Shoe,Formal Shoes,2683.7,580,4.3,FALSE
56126,Colorbar Touch And Blushe Tint of Pink Blusher 001,Highlighter and Blush,4000.59,442,3.8,FALSE
4337,Fila Men's Skills White Navy Shoe,Sports Shoes,2220.63,891,4.5,FALSE
49535,Rocia Women Brown Clutch,Clutches,2494.07,450,3.7,FALSE
40096,ADIDAS Men Blue T-shirt,Tshirts,2192.86,99,4.6,TRUE
40029,ADIDAS Men Blue Chelsea FC T-shirt,Tshirts,2153.03,793,3.8,FALSE
8120,Fastrack Men Black Belt,Belts,2866.76,344,5,TRUE
16230,Puma Men Tricot Graphic Grey Tracksuit,Tracksuits,4139.6,474,4.7,TRUE
29228,ADIDAS Men Raise Up White Sports Shoes,Sports Shoes,2127.96,955,4,FALSE
38361,Peter England Men Black Wallet,Wallets,2859.15,61,4.1,FALSE
43341,Reebok Men Realflex Optimal Grey Sports Shoe,Sports Shoes,3518.27,384,3.9,FALSE
15316,ADIDAS Men Vigor Green Casual Shoes,Casual Shoes,1712.48,64,4.7,TRUE
45583,Arrow Men Brown Casual Shoes,Casual Shoes,1748.85,77,4.1,FALSE
3247,Puma Men Match Black White Shoe,Casual Shoes,4700.36,437,4.6,TRUE
55130,Lakme Truewear Color Crush Nail Polish 10,Nail Polish,3755.91,341,3.5,FALSE
5671,Tantra Men's Autorikshaw White T-shirt,Tshirts,3097.34,936,3.7,FALSE
9136,Puma Men Iknois 2 XT Black Sports Shoes,Sports Shoes,3414.74,882,4,FALSE
12338,Spykar Women Ep Jeans Blue Jeans,Jeans,631.85,299,3.7,FALSE
34184,Gini and Jony Boys Yellow T-shirt,Tshirts,3281.46,554,4.4,FALSE
24466,Quechua Women Grey Sports Shoes,Sports Shoes,2792.79,147,3.6,FALSE
10656,Doodle Girl Little frock Pink Tops,Tops,2955.87,864,4.8,TRUE
29865,Mayhem Men Aviator Sunglasses 1024-209,Sunglasses,2117.41,386,4.6,TRUE
32903,Allen Solly Women Red Shorts,Shorts,866.63,88,3.8,FALSE
19268,Guess Men Chase Steel Watch,Watches,1370.03,87,4.2,FALSE
39920,Tortoise Unisex Brown Ipad Bag,Laptop Bag,4778.35,349,4.2,FALSE
39749,Gini Jony Boys Beige Shorts,Shorts,2339.15,228,4.6,TRUE
27425,Jockey Women Navy Blue Lounge Shorts,Lounge Shorts,2600.07,658,4.1,FALSE
16153,Enroute Men Leather Black Formal Shoes,Formal Shoes,737.19,941,3.5,FALSE
5391,Kalenji Kiprun 2000 Blue Ah10,Sports Shoes,669.05,518,3.9,FALSE
50375,Woodland Men Olive Green Shoes,Casual Shoes,3727.32,331,4.2,FALSE
30675,Park Avenue Men Steel Sunglasses,Sunglasses,2921.43,799,5,TRUE
32202,Fabindia Men Printed Red Kurta,Kurtas,2789.18,213,4.8,TRUE
48720,Lucera Women Silver Earrings,Earrings,1594.06,502,3.8,FALSE
16215,Puma Men Polo Red TShirt,Tshirts,3851.38,146,4.6,TRUE
27229,Doodle Kids Girl  Green Capris,Capris,1257.06,818,4.9,TRUE
13368,Timberland Women Juniors Grey Casual Shoes,Casual Shoes,1354.71,358,3.5,FALSE
5074,Being Human Women Pink Silicon Strap with Stones Watch,Watches,2573.2,311,4.6,TRUE
2342,Reebok Men Basil Green & White Polo T-shirt,Tshirts,1788.26,342,4.2,FALSE
6890,Forever New Women's White Blue Printed Top,Tops,1613.58,819,4.5,FALSE
33925,Citizen Women Black Dial Watch,Watches,3403.57,298,4.4,FALSE
11001,Puma Men Top Fluctuation Red Black Watches,Watches,3429.37,294,5,TRUE
7746,Fila Men's DNA Brown Grey Shoe,Sports Shoes,4210.33,300,3.9,FALSE
29979,Aspen Women Mother Of Pearl Dial Watch,Watches,2379.69,172,4.7,TRUE
17534,Mark Taylor Men Solid Blue Shirt,Shirts,828.88,374,3.9,FALSE
14782,Arrow Men Stripes Black Shirts,Shirts,1731.5,730,4.2,FALSE
41231,Puma Men White Aquil Sports Shoes,Sports Shoes,4910.02,996,5,TRUE
4343,Fila Men Leonard Red Shoes,Casual Shoes,3183.16,550,4.6,TRUE
38847,Latin Quarters Women White & Blue Printed Dress,Dresses,3693.82,736,4,FALSE
11358,United Colors Of Benetton Women Light Winter Purple Tops,Tops,533.11,830,4.4,FALSE
14700,Basics Men Khaki Trousers,Trousers,2831.93,765,3.6,FALSE
16947,Image Women Classic Eyewear Brown Sunglasses,Sunglasses,668.88,886,3.9,FALSE
19175,United Colors of Benetton Men Check Blue Shirt,Shirts,3061.54,115,4.6,TRUE
6866,Forever New Women Black Leggings,Leggings,4643.47,876,4.4,FALSE
30684,Park Avenue Men Brown Sunglasses,Sunglasses,4857.89,885,4.2,FALSE
14550,Vishudh Women Floral Print White Kurta,Kurtas,2932.49,108,4.5,FALSE
29877,Mayhem Men Rectangular Sunglasses 1020-205,Sunglasses,2561.92,780,4.1,FALSE
35430,ADIDAS Men Advent Blue Sports Shoes,Sports Shoes,4752.58,547,3.5,FALSE
56069,Colorbar Miami Pink Lip Liner 014,Lip Liner,3531.24,422,4.2,FALSE
56155,Colorbar I-Glide Passionately Gold Eye Pencil 08,Kajal and Eyeliner,792.05,315,4.9,TRUE
33329,Arrow New York Men Lavender Slim Fit Shirt,Shirts,2595.77,702,4.8,TRUE
9619,Indigo Nation Men Checks Blue Shirt,Shirts,1581.1,285,4.1,FALSE
55585,Revlon Photo Ready Peach Sculpting Blush Palette 02,Highlighter and Blush,2614.12,947,3.5,FALSE
37725,John Players Men Yellow Check Shirt,Shirts,2549.6,267,4.5,FALSE
48671,Lucera Women Silver Earrings,Earrings,3119.65,576,4.6,TRUE
4044,ADIDAS Men's Snova Glide 3M White Silver Shoe,Sports Shoes,2105.47,863,3.9,FALSE
